2,256,4,1,0,0.338277
2,256,4,1,1,2.147096
2,2048,4,1,0,1.121478
2,2048,4,1,1,1.100600
2,16,4,8,0,0.195143
2,16,4,8,1,0.215499
2,256,4,8,0,0.544187
2,256,4,8,1,0.555206
2,2048,4,8,0,1.381802
2,2048,4,8,1,1.823526
2,16,16,1,0,0.070475
2,16,16,1,1,0.169257
2,256,16,1,0,0.302433
2,256,16,1,1,0.164772
2,2048,16,1,0,0.870794
2,2048,16,1,1,2.288786
2,16,16,8,0,0.287415
2,16,16,8,1,0.317601
2,256,16,8,0,0.648649
2,256,16,8,1,0.720315
2,2048,16,8,0,2.096165
2,2048,16,8,1,2.851730
