3,16,16,8,0,2.773475
3,16,16,8,1,0.637431
3,256,16,8,0,17.387480
3,256,16,8,1,21.931873
3,2048,16,8,0,110.079545
3,2048,16,8,1,60.976637
3,16,4,1,0,0.091114
3,16,4,1,1,0.005356
3,256,4,1,0,0.807397
3,256,4,1,1,0.242968
3,2048,4,1,0,1.966999
3,2048,4,1,1,0.504846
3,16,4,8,0,0.315004
3,16,4,8,1,0.274372
3,256,4,8,0,1.134886
3,256,4,8,1,1.092252
3,2048,4,8,0,15.490668
3,2048,4,8,1,15.291467
3,16,16,1,0,0.165391
3,16,16,1,1,0.096166
3,256,16,1,0,1.923029
3,256,16,1,1,6.648483
3,2048,16,1,0,24.090556
3,2048,16,1,1,20.872716
3,16,16,8,0,1.251128
3,16,16,8,1,2.088045
3,256,16,8,0,25.050310
3,256,16,8,1,28.424804
3,2048,16,8,0,194.109093
3,2048,16,8,1,145.581207
3,16,4,1,0,0.021438
3,16,4,1,1,0.022566
3,256,4,1,0,1.025134
3,256,4,1,1,0.236788
3,2048,4,1,0,0.825867
3,2048,4,1,1,0.910043
3,16,4,8,0,0.146095
3,16,4,8,1,0.226833
3,256,4,8,0,1.115454
3,256,4,8,1,0.974503
3,2048,4,8,0,6.013445
3,2048,4,8,1,4.080314
3,16,16,1,0,0.040310
3,16,16,1,1,0.049392
3,256,16,1,0,1.255201
3,256,16,1,1,0.847918
3,2048,16,1,0,6.688548
3,2048,16,1,1,26.435502
3,16,16,8,0,1.157990
3,16,16,8,1,0.985966
3,256,16,8,0,20.138774
3,256,16,8,1,13.116844
3,2048,16,8,0,115.833176
3,2048,16,8,1,107.432869
3,16,4,1,0,0.011561
3,16,4,1,1,0.036324
3,256,4,1,0,0.414661
3,256,4,1,1,0.273195
3,2048,4,1,0,1.609968
3,2048,4,1,1,0.473627
3,16,4,8,0,0.349757
3,16,4,8,1,0.222240
3,256,4,8,0,4.201742
3,256,4,8,1,1.727663
3,2048,4,8,0,9.543758
3,2048,4,8,1,6.125109
3,16,16,1,0,0.069625
3,16,16,1,1,0.117863
3,256,16,1,0,0.717315
3,256,16,1,1,0.618272
3,2048,16,1,0,5.931073
3,2048,16,1,1,11.307059
3,16,16,8,0,1.337421
3,16,16,8,1,0.714430
3,256,16,8,0,24.581284
3,256,16,8,1,5.724002
3,2048,16,8,0,122.771936
3,2048,16,8,1,110.677529
3,16,4,1,0,0.004350
3,16,4,1,1,0.008955
3,256,4,1,0,0.076554
3,256,4,1,1,0.062549
3,2048,4,1,0,0.508860
3,2048,4,1,1,0.292659
3,16,4,8,0,0.116841
3,16,4,8,1,0.143637
3,256,4,8,0,0.685016
3,256,4,8,1,1.341850
3,2048,4,8,0,3.408126
3,2048,4,8,1,5.805236
3,16,16,1,0,1.981831
3,16,16,1,1,0.308340
3,256,16,1,0,4.114698
3,256,16,1,1,3.331152
3,2048,16,1,0,49.718190
3,2048,16,1,1,9.938165
3,16,16,8,0,0.767423
3,16,16,8,1,6.923585
3,256,16,8,0,23.597459
3,256,16,8,1,16.963540
3,2048,16,8,0,59.449913
3,2048,16,8,1,62.620484
3,16,4,1,0,0.010076
3,16,4,1,1,0.001064
3,256,4,1,0,0.233471
3,256,4,1,1,0.111140
3,2048,4,1,0,3.906431
3,2048,4,1,1,4.444939
3,16,4,8,0,0.322328
3,16,4,8,1,0.695793
3,256,4,8,0,2.044868
3,256,4,8,1,1.024304
3,2048,4,8,0,6.683022
3,2048,4,8,1,8.185352
3,16,16,1,0,0.060809
3,16,16,1,1,0.072031
3,256,16,1,0,1.601180
3,256,16,1,1,0.548698
3,2048,16,1,0,7.979061
3,2048,16,1,1,7.140109
3,16,16,8,0,3.347241
3,16,16,8,1,1.302515
3,256,16,8,0,15.865243
3,256,16,8,1,6.431687
3,2048,16,8,0,66.209867
3,2048,16,8,1,132.005035
3,16,4,1,0,0.013292
3,16,4,1,1,0.007519
3,256,4,1,0,0.132510
3,256,4,1,1,0.133821
3,2048,4,1,0,0.290166
3,2048,4,1,1,0.471407
3,16,4,8,0,0.180075
3,16,4,8,1,0.150928
3,256,4,8,0,0.670431
3,256,4,8,1,0.857765
3,2048,4,8,0,9.413112
3,2048,4,8,1,11.031449
3,16,16,1,0,0.091077
3,16,16,1,1,0.057143
3,256,16,1,0,0.479338
3,256,16,1,1,0.485247
3,2048,16,1,0,26.138001
3,2048,16,1,1,14.210370
3,16,16,8,0,0.526083
3,16,16,8,1,4.570690
3,256,16,8,0,31.211990
3,256,16,8,1,6.028024
3,2048,16,8,0,158.108651
3,2048,16,8,1,66.909549
3,16,4,1,0,0.011683
3,16,4,1,1,0.004811
3,256,4,1,0,3.159697
3,256,4,1,1,1.082307
3,2048,4,1,0,0.253205
3,2048,4,1,1,0.347952
3,16,4,8,0,0.157567
3,16,4,8,1,0.126875
3,256,4,8,0,1.684425
3,256,4,8,1,2.599008
3,2048,4,8,0,5.663913
3,2048,4,8,1,6.390948
3,16,16,1,0,0.043595
3,16,16,1,1,0.039327
3,256,16,1,0,2.468531
3,256,16,1,1,0.567809
3,2048,16,1,0,14.324391
3,2048,16,1,1,4.600271
3,16,16,8,0,1.887639
3,16,16,8,1,0.617354
3,256,16,8,0,4.553804
3,256,16,8,1,3.766183
3,2048,16,8,0,33.391141
3,2048,16,8,1,37.144336
